datetime,serial,frame,lat,lon,alt,heading,vel_h,vel_v,batt,temp
2023-02-12 14:51:10+00:00,22049077,1360248670,37.19647,-80.44347,1639.0,267.52,17.74,2.49,5.22,4.6
2023-02-12 14:51:11+00:00,22049077,1360248671,37.19646,-80.44367,1643.0,264.51,17.75,5.54,5.22,4.6
2023-02-12 14:51:12+00:00,22049077,1360248672,37.19643,-80.44385,1649.0,252.51,15.29,5.59,5.22,4.7
2023-02-12 14:51:13+00:00,22049077,1360248673,37.19639,-80.44401,1653.3,248.72,14.25,3.38,5.22,4.7
2023-02-12 14:51:15+00:00,22049077,1360248675,37.19634,-80.4443,1663.5,273.28,13.18,5.8100000000000005,5.22,4.7
2023-02-12 14:51:17+00:00,22049077,1360248677,37.19636,-80.44464,1672.6,271.61,16.17,4.11,5.22,4.7
2023-02-12 14:51:18+00:00,22049077,1360248678,37.19635,-80.44481,1677.8,258.97,14.81,6.51,5.22,4.7
2023-02-12 14:51:19+00:00,22049077,1360248679,37.19631,-80.44498,1683.3,248.97,15.93,4.18,5.22,4.7
2023-02-12 14:51:20+00:00,22049077,1360248680,37.19626,-80.44515,1688.0,252.69,16.83,5.6,5.22,4.7
2023-02-12 14:51:21+00:00,22049077,1360248681,37.19624,-80.44534,1692.9,268.0,18.06,4.75,5.22,4.7
2023-02-12 14:51:22+00:00,22049077,1360248682,37.19624,-80.44555,1697.9,274.48,18.81,4.97,5.22,4.7
2023-02-12 14:51:23+00:00,22049077,1360248683,37.19626,-80.44576,1703.1,276.1,19.01,5.11,5.22,4.6
2023-02-12 14:51:24+00:00,22049077,1360248684,37.19627,-80.44598,1708.0,272.1,19.22,5.44,5.22,4.6
2023-02-12 14:51:25+00:00,22049077,1360248685,37.19626,-80.44619,1712.6,265.46,19.27,3.98,5.22,4.6
2023-02-12 14:51:26+00:00,22049077,1360248686,37.19624,-80.44639,1718.1,257.88,16.45,6.69,5.22,4.5
2023-02-12 14:51:28+00:00,22049077,1360248688,37.19618,-80.44669,1729.3,259.27,11.37,5.68,5.22,4.5
2023-02-12 14:51:30+00:00,22049077,1360248690,37.19616,-80.44702,1739.5,267.17,17.38,3.12,5.22,4.4
2023-02-12 14:51:32+00:00,22049077,1360248692,37.19614,-80.44737,1748.4,261.53,12.84,5.16,5.22,4.4
2023-02-12 14:51:33+00:00,22049077,1360248693,37.19613,-80.4475,1753.7,261.87,11.28,5.18,5.22,4.4
2023-02-12 14:51:34+00:00,22049077,1360248694,37.19612,-80.44763,1758.2,270.79,11.86,3.76,5.22,4.4
2023-02-12 14:51:35+00:00,22049077,1360248695,37.19613,-80.44778,1763.0,278.18,13.9,5.13,5.22,4.3
2023-02-12 14:51:36+00:00,22049077,1360248696,37.19615,-80.44795,1768.3,277.7,16.8,4.91,5.22,4.3
2023-02-12 14:51:37+00:00,22049077,1360248697,37.19616,-80.44815,1773.2,275.06,18.27,4.4,5.22,4.3
2023-02-12 14:51:38+00:00,22049077,1360248698,37.19617,-80.44835,1777.7,267.62,18.11,4.7,5.22,4.2
2023-02-12 14:51:39+00:00,22049077,1360248699,37.19615,-80.44855,1782.8,257.49,17.48,5.75,5.22,4.2
2023-02-12 14:51:40+00:00,22049077,1360248700,37.19611,-80.44873,1788.5,251.8,15.55,5.73,5.22,4.1
2023-02-12 14:51:41+00:00,22049077,1360248701,37.19607,-80.44888,1793.9,253.36,12.95,4.49,5.22,4.1
2023-02-12 14:51:43+00:00,22049077,1360248703,37.19607,-80.44917,1804.6,281.29,13.51,4.24,5.22,4.0
2023-02-12 14:51:45+00:00,22049077,1360248705,37.19613,-80.44952,1812.5,274.79,18.54,4.36,5.22,4.0
2023-02-12 14:51:46+00:00,22049077,1360248706,37.19613,-80.44974,1817.2,265.9,19.75,4.69,5.22,4.0
2023-02-12 14:51:47+00:00,22049077,1360248707,37.19611,-80.44995,1822.5,262.21,18.0,5.04,5.22,3.9
2023-02-12 14:51:48+00:00,22049077,1360248708,37.1961,-80.45014,1827.4,266.83,15.03,4.55,5.22,3.9
2023-02-12 14:51:49+00:00,22049077,1360248709,37.19611,-80.45031,1831.9,279.52,14.85,4.41,5.22,3.8
2023-02-12 14:51:50+00:00,22049077,1360248710,37.19614,-80.45048,1836.7,287.43,16.54,4.46,5.22,3.8
2023-02-12 14:51:51+00:00,22049077,1360248711,37.19618,-80.45066,1841.8,280.93,17.23,5.17,5.22,3.8
2023-02-12 14:51:52+00:00,22049077,1360248712,37.19619,-80.45085,1847.3,270.21,16.99,5.36,5.22,3.8
2023-02-12 14:51:53+00:00,22049077,1360248713,37.19618,-80.45103,1853.3,259.66,15.48,6.11,5.22,3.8
2023-02-12 14:51:54+00:00,22049077,1360248714,37.19616,-80.4512,1859.3,261.5,13.18,5.5600000000000005,5.22,3.7
2023-02-12 14:51:56+00:00,22049077,1360248716,37.19617,-80.45149,1870.5,284.01,15.21,5.34,5.22,3.7
2023-02-12 14:51:58+00:00,22049077,1360248718,37.19623,-80.45187,1880.0,277.16,18.92,4.39,5.22,3.6
2023-02-12 14:52:00+00:00,22049077,1360248720,37.19627,-80.45224,1892.9,276.0,13.58,4.75,5.22,3.6
2023-02-12 14:52:01+00:00,22049077,1360248721,37.19629,-80.4524,1899.2,282.25,13.21,6.06,5.22,3.5
2023-02-12 14:52:02+00:00,22049077,1360248722,37.19631,-80.45256,1906.0,276.57,16.31,6.09,5.22,3.5
2023-02-12 14:52:03+00:00,22049077,1360248723,37.19632,-80.45275,1911.2,273.34,18.09,3.91,5.22,3.5
2023-02-12 14:52:04+00:00,22049077,1360248724,37.19634,-80.45294,1915.8,278.77,16.37,4.54,5.22,3.5
2023-02-12 14:52:05+00:00,22049077,1360248725,37.19637,-80.45311,1921.0,289.64,14.13,5.92,5.22,3.5
2023-02-12 14:52:06+00:00,22049077,1360248726,37.19641,-80.45325,1926.7,286.08,13.0,5.16,5.22,3.4
2023-02-12 14:52:07+00:00,22049077,1360248727,37.19643,-80.4534,1932.2,279.45,12.85,5.65,5.22,3.4
2023-02-12 14:52:08+00:00,22049077,1360248728,37.19645,-80.45356,1938.8,275.63,17.36,7.24,5.22,3.3
2023-02-12 14:52:09+00:00,22049077,1360248729,37.19646,-80.45377,1944.3,273.47,19.43,3.63,5.22,3.3
2023-02-12 14:52:11+00:00,22049077,1360248731,37.1965,-80.45419,1954.5,285.28,15.36,5.42,5.22,3.3
2023-02-12 14:52:13+00:00,22049077,1360248733,37.1966,-80.45452,1962.6,290.36,16.73,3.84,5.22,3.3
2023-02-12 14:52:14+00:00,22049077,1360248734,37.19665,-80.45471,1966.8,285.6,18.7,4.44,5.22,3.3
2023-02-12 14:52:16+00:00,22049077,1360248736,37.1967,-80.45516,1976.9,272.29,20.67,5.35,5.22,3.2
2023-02-12 14:52:17+00:00,22049077,1360248737,37.1967,-80.45538,1981.7,267.64,19.41,4.4,5.2,3.2
2023-02-12 14:52:18+00:00,22049077,1360248738,37.19669,-80.45559,1986.8,268.61,16.88,5.83,5.2,3.1
2023-02-12 14:52:19+00:00,22049077,1360248739,37.1967,-80.45576,1992.2,281.93,14.5,4.86,5.2,3.1
2023-02-12 14:52:20+00:00,22049077,1360248740,37.19674,-80.45592,1997.1,289.63,14.95,4.95,5.2,3.1
2023-02-12 14:52:21+00:00,22049077,1360248741,37.19679,-80.4561,2002.7,288.19,17.63,5.96,5.2,3.1
2023-02-12 14:52:22+00:00,22049077,1360248742,37.19683,-80.4563,2009.2,281.89,19.93,6.89,5.2,3.0
2023-02-12 14:52:23+00:00,22049077,1360248743,37.19686,-80.45652,2015.8,274.71,20.11,5.49,5.2,3.0
2023-02-12 14:52:24+00:00,22049077,1360248744,37.19687,-80.45674,2021.2,271.68,18.78,5.27,5.2,3.0
2023-02-12 14:52:26+00:00,22049077,1360248746,37.19694,-80.45713,2031.8,294.05,18.29,3.75,5.22,3.0
2023-02-12 14:52:28+00:00,22049077,1360248748,37.19706,-80.45747,2040.3,293.38,13.28,4.79,5.22,3.1
2023-02-12 14:52:29+00:00,22049077,1360248749,37.1971,-80.4576,2045.3,283.81,11.46,5.59,5.22,3.2
2023-02-12 14:52:30+00:00,22049077,1360248750,37.19711,-80.45774,2050.5,274.37,13.75,5.28,5.22,3.1
2023-02-12 14:52:31+00:00,22049077,1360248751,37.19711,-80.4579,2055.6,271.47,16.1,4.77,5.22,3.1
2023-02-12 14:52:32+00:00,22049077,1360248752,37.19712,-80.4581,2060.6,275.29,19.86,5.37,5.22,3.0
2023-02-12 14:52:33+00:00,22049077,1360248753,37.19715,-80.45833,2065.2,284.42,21.3,4.0,5.22,3.0
2023-02-12 14:52:34+00:00,22049077,1360248754,37.19721,-80.45855,2070.0,292.54,20.28,5.14,5.22,3.0
2023-02-12 14:52:35+00:00,22049077,1360248755,37.19727,-80.45875,2075.8,291.47,16.1,6.01,5.22,3.0
2023-02-12 14:52:36+00:00,22049077,1360248756,37.19732,-80.4589,2081.4,286.69,13.79,4.86,5.22,3.0
2023-02-12 14:52:37+00:00,22049077,1360248757,37.19734,-80.45906,2086.0,278.93,14.45,4.1,5.22,3.0
2023-02-12 14:52:39+00:00,22049077,1360248759,37.19738,-80.45944,2096.0,277.69,20.26,4.82,5.22,3.0
2023-02-12 14:52:41+00:00,22049077,1360248761,37.19747,-80.45986,2105.7,293.94,17.2,5.5,5.22,3.0
2023-02-12 14:52:42+00:00,22049077,1360248762,37.19753,-80.46002,2111.4,299.39,14.72,5.76,5.22,3.1
2023-02-12 14:52:43+00:00,22049077,1360248763,37.19759,-80.46017,2116.7,297.24,13.85,4.29,5.22,3.2
2023-02-12 14:52:44+00:00,22049077,1360248764,37.19764,-80.46031,2121.9,286.24,14.58,5.77,5.22,3.2
2023-02-12 14:52:45+00:00,22049077,1360248765,37.19768,-80.4605,2127.9,286.13,19.68,5.8100000000000005,5.22,3.2
2023-02-12 14:52:46+00:00,22049077,1360248766,37.19775,-80.46072,2133.1,291.81,21.95,4.82,5.22,3.3
2023-02-12 14:52:47+00:00,22049077,1360248767,37.19783,-80.46094,2137.7,296.79,20.77,4.27,5.22,3.3
2023-02-12 14:52:48+00:00,22049077,1360248768,37.19791,-80.46113,2142.8,301.52,18.14,5.16,5.22,3.4
2023-02-12 14:52:49+00:00,22049077,1360248769,37.19798,-80.46128,2148.4,299.63,14.33,5.98,5.22,3.5
2023-02-12 14:52:50+00:00,22049077,1360248770,37.19804,-80.46142,2154.8,291.81,13.7,6.52,5.22,3.6
2023-02-12 14:52:52+00:00,22049077,1360248772,37.19812,-80.46173,2167.0,287.38,15.06,5.03,5.22,3.6
2023-02-12 14:52:54+00:00,22049077,1360248774,37.19827,-80.46207,2180.5,308.14,20.1,5.35,5.22,3.6
2023-02-12 14:52:56+00:00,22049077,1360248776,37.19848,-80.4624,2191.6,309.22,16.34,6.01,5.22,3.5
2023-02-12 14:52:57+00:00,22049077,1360248777,37.19857,-80.46253,2197.1,314.73,14.95,4.89,5.22,3.5
2023-02-12 14:52:58+00:00,22049077,1360248778,37.19867,-80.46265,2202.0,318.05,14.79,4.36,5.22,3.6
2023-02-12 14:52:59+00:00,22049077,1360248779,37.19877,-80.46276,2206.4,318.82,15.04,4.17,5.22,3.6
2023-02-12 14:53:00+00:00,22049077,1360248780,37.19888,-80.46288,2211.9,316.56,17.14,6.38,5.22,3.6
2023-02-12 14:53:01+00:00,22049077,1360248781,37.19899,-80.46303,2218.5,309.86,19.49,6.83,5.22,3.6
2023-02-12 14:53:02+00:00,22049077,1360248782,37.19909,-80.4632,2225.4,302.49,19.19,6.31,5.22,3.5
2023-02-12 14:53:03+00:00,22049077,1360248783,37.19917,-80.46338,2231.7,295.18,17.13,6.24,5.22,3.5
2023-02-12 14:53:04+00:00,22049077,1360248784,37.19923,-80.46355,2238.2,294.59,13.71,6.61,5.22,3.5
2023-02-12 14:53:05+00:00,22049077,1360248785,37.19928,-80.46366,2244.6,306.26,10.98,5.84,5.22,3.4
2023-02-12 14:53:07+00:00,22049077,1360248787,37.19945,-80.46386,2253.7,324.75,15.45,5.04,5.22,3.4
2023-02-12 14:53:09+00:00,22049077,1360248789,37.1997,-80.46413,2266.3,310.47,19.26,7.02,5.22,3.4
2023-02-12 14:53:10+00:00,22049077,1360248790,37.1998,-80.46429,2273.2,300.78,16.26,6.55,5.22,3.4
2023-02-12 14:53:11+00:00,22049077,1360248791,37.19986,-80.46445,2279.1,296.35,13.78,5.16,5.22,3.3
2023-02-12 14:53:12+00:00,22049077,1360248792,37.19992,-80.46457,2283.5,302.66,11.9,3.7199999999999998,5.22,3.3
2023-02-12 14:53:13+00:00,22049077,1360248793,37.19998,-80.46467,2288.3,310.63,10.18,5.26,5.22,3.3
2023-02-12 14:53:14+00:00,22049077,1360248794,37.20004,-80.46475,2293.9,319.69,9.98,5.41,5.22,3.3
2023-02-12 14:53:15+00:00,22049077,1360248795,37.20011,-80.46483,2298.8,311.89,10.39,3.92,5.22,3.2
2023-02-12 14:53:16+00:00,22049077,1360248796,37.20016,-80.46492,2303.7,297.0,10.82,5.5,5.22,3.2
2023-02-12 14:53:17+00:00,22049077,1360248797,37.2002,-80.46505,2309.6,287.36,13.82,5.88,5.22,3.1
2023-02-12 14:53:18+00:00,22049077,1360248798,37.20024,-80.46521,2315.3,292.74,16.03,5.04,5.22,3.1
2023-02-12 14:53:19+00:00,22049077,1360248799,37.20032,-80.46538,2320.6,305.39,17.18,5.28,5.22,3.1
2023-02-12 14:53:20+00:00,22049077,1360248800,37.20042,-80.46552,2326.9,318.1,17.97,6.49,5.22,3.0
2023-02-12 14:53:22+00:00,22049077,1360248802,37.20066,-80.46578,2338.9,316.77,16.7,4.31,5.22,3.0
2023-02-12 14:53:24+00:00,22049077,1360248804,37.20083,-80.46604,2350.9,296.87,11.92,6.5,5.22,2.8
2023-02-12 14:53:25+00:00,22049077,1360248805,37.20087,-80.46614,2356.9,297.3,8.55,5.68,5.22,2.9
2023-02-12 14:53:26+00:00,22049077,1360248806,37.20092,-80.46621,2361.6,314.12,7.8100000000000005,4.63,5.22,2.9
2023-02-12 14:53:27+00:00,22049077,1360248807,37.20098,-80.46626,2366.5,339.0,8.06,5.14,5.22,3.0
2023-02-12 14:53:28+00:00,22049077,1360248808,37.20106,-80.4663,2371.5,339.82,10.97,4.67,5.22,3.0
2023-02-12 14:53:29+00:00,22049077,1360248809,37.20116,-80.46635,2376.2,332.85,13.36,4.27,5.22,3.1
2023-02-12 14:53:30+00:00,22049077,1360248810,37.20127,-80.46644,2382.0,322.67,15.71,6.72,5.22,3.1
2023-02-12 14:53:31+00:00,22049077,1360248811,37.20137,-80.46656,2388.7,309.8,15.12,6.0,5.22,3.1
2023-02-12 14:53:32+00:00,22049077,1360248812,37.20145,-80.46669,2394.6,304.93,13.32,5.46,5.22,3.0
2023-02-12 14:53:33+00:00,22049077,1360248813,37.20151,-80.46679,2400.4,308.94,9.82,5.74,5.22,3.0
2023-02-12 14:53:35+00:00,22049077,1360248815,37.20162,-80.46689,2412.4,338.04,7.59,6.11,5.22,2.9
2023-02-12 14:53:37+00:00,22049077,1360248817,37.2018,-80.46699,2423.7,330.57,14.21,5.6,5.22,2.9
2023-02-12 14:53:38+00:00,22049077,1360248818,37.20192,-80.46709,2430.0,320.3,16.73,6.51,5.22,2.8
2023-02-12 14:53:39+00:00,22049077,1360248819,37.20203,-80.46722,2435.8,312.37,16.83,4.29,5.22,2.8
2023-02-12 14:53:40+00:00,22049077,1360248820,37.20212,-80.46736,2441.6,306.82,14.33,7.14,5.22,2.8
2023-02-12 14:53:41+00:00,22049077,1360248821,37.20218,-80.46746,2449.3,312.49,9.08,7.45,5.22,2.7
2023-02-12 14:53:42+00:00,22049077,1360248822,37.20224,-80.46753,2455.7,316.62,7.73,5.0,5.22,2.6
2023-02-12 14:53:43+00:00,22049077,1360248823,37.2023,-80.46759,2461.4,319.38,10.0,6.44,5.22,2.6
2023-02-12 14:53:44+00:00,22049077,1360248824,37.20237,-80.46769,2467.9,311.74,13.94,6.07,5.22,2.6
2023-02-12 14:53:45+00:00,22049077,1360248825,37.20246,-80.46782,2474.5,309.21,15.96,6.43,5.22,2.6
2023-02-12 14:53:46+00:00,22049077,1360248826,37.20255,-80.46795,2481.0,312.83,16.18,5.82,5.22,2.5
2023-02-12 14:53:47+00:00,22049077,1360248827,37.20264,-80.46808,2487.5,310.05,13.59,6.68,5.22,2.5
2023-02-12 14:53:48+00:00,22049077,1360248828,37.20271,-80.46817,2494.6,316.92,8.87,7.29,5.22,2.4
2023-02-12 14:53:50+00:00,22049077,1360248830,37.20284,-80.46826,2506.5,344.65,8.42,5.06,5.22,2.3
2023-02-12 14:53:52+00:00,22049077,1360248832,37.20303,-80.46831,2517.9,346.61,13.78,5.22,5.22,2.2
2023-02-12 14:53:53+00:00,22049077,1360248833,37.20316,-80.46835,2522.8,342.68,14.71,4.11,5.22,2.2
2023-02-12 14:53:54+00:00,22049077,1360248834,37.20329,-80.46841,2527.9,337.35,16.23,5.4,5.22,2.2
2023-02-12 14:53:55+00:00,22049077,1360248835,37.20341,-80.46849,2533.9,327.99,15.8,6.38,5.22,2.2
2023-02-12 14:53:56+00:00,22049077,1360248836,37.20353,-80.46859,2540.7,322.08,14.56,5.61,5.22,2.1
2023-02-12 14:53:57+00:00,22049077,1360248837,37.20361,-80.46868,2547.1,317.18,9.91,6.55,5.22,2.1
2023-02-12 14:53:58+00:00,22049077,1360248838,37.20366,-80.46874,2553.5,321.98,6.25,5.94,5.22,2.1
2023-02-12 14:53:59+00:00,22049077,1360248839,37.20371,-80.46877,2559.9,346.55,5.42,6.76,5.22,2.1
2023-02-12 14:54:00+00:00,22049077,1360248840,37.20377,-80.46878,2566.3,355.73,8.32,5.61,5.22,2.1
2023-02-12 14:54:01+00:00,22049077,1360248841,37.20386,-80.46879,2571.8,351.44,11.08,4.75,5.22,2.0
2023-02-12 14:54:03+00:00,22049077,1360248843,37.20408,-80.46889,2582.5,329.08,14.53,5.41,5.22,2.0
2023-02-12 14:54:05+00:00,22049077,1360248845,37.20426,-80.46906,2593.7,318.02,10.2,6.04,5.22,2.0
2023-02-12 14:54:06+00:00,22049077,1360248846,37.20432,-80.46912,2600.6,318.19,6.43,7.67,5.22,2.0
2023-02-12 14:54:07+00:00,22049077,1360248847,37.20436,-80.46915,2607.3,347.67,5.36,6.19,5.22,1.9
2023-02-12 14:54:08+00:00,22049077,1360248848,37.20441,-80.46916,2613.3,6.23,6.2,5.14,,1.9
2023-02-12 14:54:09+00:00,22049077,1360248849,37.20448,-80.46915,2618.3,8.18,9.07,4.89,5.22,1.9
2023-02-12 14:54:10+00:00,22049077,1360248850,37.20457,-80.46913,2623.7,9.82,10.89,5.53,5.22,1.8
2023-02-12 14:54:11+00:00,22049077,1360248851,37.20468,-80.46912,2629.0,0.6000000000000001,12.42,5.03,5.22,1.8
2023-02-12 14:54:12+00:00,22049077,1360248852,37.20479,-80.46913,2635.0,350.6,12.96,6.16,5.22,1.9
2023-02-12 14:54:13+00:00,22049077,1360248853,37.2049,-80.46917,2641.9,333.8,12.12,6.32,5.22,1.8
2023-02-12 14:54:14+00:00,22049077,1360248854,37.20498,-80.46924,2648.1,318.69,10.5,5.45,5.22,1.8
2023-02-12 14:54:16+00:00,22049077,1360248856,37.20507,-80.46936,2660.6,316.51,4.04,6.69,5.22,1.7000000000000002
2023-02-12 14:54:18+00:00,22049077,1360248858,37.20516,-80.46935,2672.3,17.53,7.78,5.66,5.2,1.7000000000000002
2023-02-12 14:54:20+00:00,22049077,1360248860,37.20534,-80.46933,2683.1,354.04,11.81,6.5,5.2,1.6
2023-02-12 14:54:21+00:00,22049077,1360248861,37.20544,-80.46936,2689.6,337.86,11.62,6.33,5.2,1.6
2023-02-12 14:54:22+00:00,22049077,1360248862,37.20552,-80.46942,2695.7,328.11,10.32,5.45,5.2,1.6
2023-02-12 14:54:23+00:00,22049077,1360248863,37.20559,-80.46948,2701.4,316.71,7.92,5.59,5.2,1.6
2023-02-12 14:54:24+00:00,22049077,1360248864,37.20563,-80.46954,2706.7,310.42,6.25,4.8,5.2,1.5
2023-02-12 14:54:25+00:00,22049077,1360248865,37.20567,-80.46959,2711.8,309.88,4.96,6.2,5.2,1.5
2023-02-12 14:54:26+00:00,22049077,1360248866,37.2057,-80.46962,2717.7,319.28,3.91,5.66,5.21,1.5
2023-02-12 14:54:28+00:00,22049077,1360248868,37.20577,-80.46962,2730.0,30.0,5.3,6.96,5.21,1.4
2023-02-12 14:54:29+00:00,22049077,1360248869,37.20581,-80.46958,2736.7,29.4,7.18,6.28,5.21,1.4
2023-02-12 14:54:31+00:00,22049077,1360248871,37.20592,-80.46953,2748.5,7.52,4.88,7.15,5.21,1.4
2023-02-12 14:54:33+00:00,22049077,1360248873,37.20599,-80.46957,2761.5,319.87,5.51,6.78,5.21,1.3
2023-02-12 14:54:34+00:00,22049077,1360248874,37.20605,-80.4696,2768.9,347.0,9.16,7.53,5.22,1.2
2023-02-12 14:54:35+00:00,22049077,1360248875,37.20613,-80.46961,2775.2,1.69,10.28,4.76,5.22,1.2
2023-02-12 14:54:36+00:00,22049077,1360248876,37.20622,-80.4696,2780.8,4.61,9.26,6.16,5.22,1.2
2023-02-12 14:54:37+00:00,22049077,1360248877,37.20629,-80.4696,2787.8,348.3,5.14,7.12,5.22,1.2
2023-02-12 14:54:38+00:00,22049077,1360248878,37.20632,-80.46961,2795.0,347.79,2.8,6.95,5.22,1.1
2023-02-12 14:54:39+00:00,22049077,1360248879,37.20634,-80.46962,2802.1,350.34,2.61,6.57,5.22,1.1
2023-02-12 14:54:40+00:00,22049077,1360248880,37.20638,-80.46963,2807.9,349.94,6.1,5.09,5.22,1.1
2023-02-12 14:54:41+00:00,22049077,1360248881,37.20645,-80.46963,2813.3,4.48,9.93,5.5600000000000005,5.22,1.0
2023-02-12 14:54:42+00:00,22049077,1360248882,37.20655,-80.4696,2819.5,19.78,11.05,6.72,5.22,1.0
2023-02-12 14:54:44+00:00,22049077,1360248884,37.2067,-80.46953,2832.5,11.56,7.19,7.39,5.22,0.9
2023-02-12 14:54:46+00:00,22049077,1360248886,37.20683,-80.46957,2846.2,329.35,8.25,5.79,5.22,0.9
2023-02-12 14:54:48+00:00,22049077,1360248888,37.20692,-80.46965,2857.2,325.11,5.0,5.35,5.22,0.9
2023-02-12 14:54:49+00:00,22049077,1360248889,37.20697,-80.46968,2862.7,328.08,6.08,5.72,5.22,0.8
2023-02-12 14:54:50+00:00,22049077,1360248890,37.20702,-80.46972,2869.3,339.66,8.34,7.2,5.22,0.8
2023-02-12 14:54:51+00:00,22049077,1360248891,37.20711,-80.46975,2876.5,347.19,11.27,7.0,5.22,0.7000000000000001
2023-02-12 14:54:52+00:00,22049077,1360248892,37.20721,-80.46977,2882.6,355.49,11.49,5.04,5.22,0.7000000000000001
2023-02-12 14:54:53+00:00,22049077,1360248893,37.20731,-80.46977,2888.7,8.55,11.96,6.95,5.22,0.7000000000000001
2023-02-12 14:54:54+00:00,22049077,1360248894,37.20741,-80.46973,2895.0,19.84,11.45,5.27,5.22,0.7000000000000001
2023-02-12 14:54:55+00:00,22049077,1360248895,37.20751,-80.46969,2900.8,22.09,10.32,5.66,5.22,0.7000000000000001
2023-02-12 14:54:56+00:00,22049077,1360248896,37.20758,-80.46966,2907.4,0.74,6.86,6.33,5.22,0.6000000000000001
2023-02-12 14:54:57+00:00,22049077,1360248897,37.20763,-80.46968,2913.5,343.19,5.3,5.67,5.22,0.6000000000000001
2023-02-12 14:54:59+00:00,22049077,1360248899,37.20769,-80.46973,2926.1,331.57,3.09,6.61,5.22,0.6000000000000001
2023-02-12 14:55:01+00:00,22049077,1360248901,37.20776,-80.46976,2939.6,339.27,6.15,7.88,5.22,0.5
2023-02-12 14:55:02+00:00,22049077,1360248902,37.20783,-80.46979,2947.3,350.99,10.07,7.31,5.22,0.5
2023-02-12 14:55:03+00:00,22049077,1360248903,37.20793,-80.4698,2953.5,359.41,11.37,5.0,5.22,0.4
2023-02-12 14:55:04+00:00,22049077,1360248904,37.20802,-80.46978,2959.2,12.66,9.13,6.23,5.22,0.4
2023-02-12 14:55:05+00:00,22049077,1360248905,37.20808,-80.46975,2965.2,41.23,6.51,5.6,5.22,0.4
2023-02-12 14:55:06+00:00,22049077,1360248906,37.20811,-80.4697,2970.8,55.97,5.03,5.15,5.22,0.4
2023-02-12 14:55:07+00:00,22049077,1360248907,37.20813,-80.46966,2976.5,53.93,2.14,6.17,5.22,0.4
2023-02-12 14:55:08+00:00,22049077,1360248908,37.20815,-80.46966,2982.9,7.04,4.82,6.18,5.22,0.30000000000000004
2023-02-12 14:55:09+00:00,22049077,1360248909,37.20822,-80.46966,2988.7,353.81,8.53,5.63,5.22,0.30000000000000004
2023-02-12 14:55:10+00:00,22049077,1360248910,37.2083,-80.46967,2994.2,354.47,10.21,5.31,5.22,0.30000000000000004
2023-02-12 14:55:12+00:00,22049077,1360248912,37.2085,-80.46968,3003.4,0.47000000000000003,11.15,4.07,5.22,0.2
2023-02-12 14:55:14+00:00,22049077,1360248914,37.2087,-80.46966,3013.5,12.05,10.86,6.92,5.22,0.2
2023-02-12 14:55:16+00:00,22049077,1360248916,37.20887,-80.46961,3026.0,7.44,8.74,5.87,5.22,0.2
