datetime,serial,frame,lat,lon,alt,heading,vel_h,vel_v,batt,temp
2023-02-12 12:12:18+00:00,22050738,1360239138,36.46367,-79.83534,13404.1,61.38,40.2,5.52,,-52.6
2023-02-12 12:12:20+00:00,22050738,1360239140,36.46399,-79.83457,13414.5,64.06,37.86,2.99,4.8,-52.6
2023-02-12 12:12:21+00:00,22050738,1360239141,36.46414,-79.8342,13418.8,61.61,37.46,5.61,4.8,-52.6
2023-02-12 12:12:22+00:00,22050738,1360239142,36.46431,-79.83382,13424.6,60.01,39.44,5.87,4.8,-52.7
2023-02-12 12:12:23+00:00,22050738,1360239143,36.4645,-79.83344,13431.1,57.52,41.04,7.4,4.8,-52.7
2023-02-12 12:12:24+00:00,22050738,1360239144,36.4647,-79.83305,13438.1,56.38,42.02,6.46,4.8,-52.8
2023-02-12 12:12:25+00:00,22050738,1360239145,36.46491,-79.83266,13445.4,58.43,41.95,8.01,4.8,-52.8
2023-02-12 12:12:26+00:00,22050738,1360239146,36.4651,-79.83227,13453.3,58.8,39.23,7.66,4.8,-52.8
2023-02-12 12:12:27+00:00,22050738,1360239147,36.46527,-79.8319,13459.8,62.07,37.58,5.6,4.8,-52.9
2023-02-12 12:12:28+00:00,22050738,1360239148,36.46542,-79.83153,13464.8,64.96,35.83,4.37,4.79,-52.9
2023-02-12 12:12:29+00:00,22050738,1360239149,36.46555,-79.83116,13469.6,68.5,36.56,5.59,4.79,-52.9
2023-02-12 12:12:30+00:00,22050738,1360239150,36.46567,-79.83077,13475.5,69.78,38.77,6.31,4.79,-52.9
2023-02-12 12:12:31+00:00,22050738,1360239151,36.4658,-79.83035,13482.1,66.84,41.19,6.91,4.79,-53.0
2023-02-12 12:12:33+00:00,22050738,1360239153,36.46615,-79.8295,13495.8,59.81,44.44,4.35,4.79,-53.1
2023-02-12 12:12:35+00:00,22050738,1360239155,36.46658,-79.82866,13507.2,57.13,43.92,6.72,4.79,-53.1
2023-02-12 12:12:36+00:00,22050738,1360239156,36.46679,-79.82826,13513.7,56.29,42.39,6.8,4.79,-53.2
2023-02-12 12:12:37+00:00,22050738,1360239157,36.46699,-79.82786,13521.0,57.7,41.68,7.92,4.79,-53.2
2023-02-12 12:12:38+00:00,22050738,1360239158,36.46718,-79.82747,13528.8,61.57,41.15,7.78,4.79,-53.2
2023-02-12 12:12:39+00:00,22050738,1360239159,36.46735,-79.82706,13535.0,64.01,40.99,5.38,4.79,-53.3
2023-02-12 12:12:40+00:00,22050738,1360239160,36.46752,-79.82664,13541.7,64.07,41.99,8.31,4.79,-53.3
2023-02-12 12:12:41+00:00,22050738,1360239161,36.46769,-79.82622,13549.8,61.72,43.39,8.14,4.79,-53.3
2023-02-12 12:12:42+00:00,22050738,1360239162,36.46787,-79.8258,13557.7,61.33,43.08,7.74,4.79,-53.4
2023-02-12 12:12:43+00:00,22050738,1360239163,36.46806,-79.82538,13565.2,59.42,42.36,7.33,4.79,-53.4
2023-02-12 12:12:44+00:00,22050738,1360239164,36.46826,-79.82499,13573.1,58.01,41.35,8.66,4.79,-53.4
2023-02-12 12:12:46+00:00,22050738,1360239166,36.46861,-79.82421,13587.5,63.1,39.12,6.33,4.79,-53.5
2023-02-12 12:12:48+00:00,22050738,1360239168,36.4689,-79.82345,13600.7,64.31,35.65,6.76,4.79,-53.5
2023-02-12 12:12:50+00:00,22050738,1360239170,36.46921,-79.82272,13614.6,59.45,38.96,8.26,4.79,-53.6
2023-02-12 12:12:51+00:00,22050738,1360239171,36.4694,-79.82234,13621.6,58.54,40.71,6.13,4.79,-53.7
2023-02-12 12:12:52+00:00,22050738,1360239172,36.46959,-79.82194,13627.8,59.82,42.16,6.79,4.78,-53.7
2023-02-12 12:12:53+00:00,22050738,1360239173,36.46977,-79.82153,13634.1,62.8,42.49,6.16,4.78,-53.8
2023-02-12 12:12:54+00:00,22050738,1360239174,36.46994,-79.82111,13640.3,63.04,41.71,6.15,4.78,-53.8
2023-02-12 12:12:55+00:00,22050738,1360239175,36.47011,-79.82071,13645.2,62.61,38.77,4.45,4.78,-53.8
2023-02-12 12:12:56+00:00,22050738,1360239176,36.47027,-79.82035,13651.2,59.61,35.38,7.54,4.78,-53.8
2023-02-12 12:12:57+00:00,22050738,1360239177,36.47043,-79.82001,13656.6,58.54,35.27,3.44,4.78,-53.9
2023-02-12 12:12:58+00:00,22050738,1360239178,36.4706,-79.81968,13661.8,58.99,35.18,6.83,4.78,-53.9
2023-02-12 12:12:59+00:00,22050738,1360239179,36.47075,-79.81933,13668.8,62.54,35.93,7.21,4.78,-53.9
2023-02-12 12:13:01+00:00,22050738,1360239181,36.47103,-79.81856,13683.1,66.67,38.83,5.28,4.78,-54.0
2023-02-12 12:13:03+00:00,22050738,1360239183,36.4713,-79.81776,13697.2,67.61,38.97,8.37,4.78,-54.1
2023-02-12 12:13:04+00:00,22050738,1360239184,36.47144,-79.81736,13704.2,63.93,39.78,5.8,4.78,-54.2
2023-02-12 12:13:05+00:00,22050738,1360239185,36.4716,-79.81697,13710.5,63.31,39.5,6.43,4.78,-54.1
2023-02-12 12:13:06+00:00,22050738,1360239186,36.47176,-79.81657,13717.1,63.07,39.86,6.71,4.78,-54.1
2023-02-12 12:13:07+00:00,22050738,1360239187,36.47193,-79.81618,13725.7,61.52,40.59,10.25,4.78,-54.2
2023-02-12 12:13:08+00:00,22050738,1360239188,36.4721,-79.81578,13733.5,62.75,40.42,5.65,4.78,-54.2
2023-02-12 12:13:09+00:00,22050738,1360239189,36.47226,-79.81539,13739.7,63.92,38.63,6.77,4.78,-54.2
2023-02-12 12:13:10+00:00,22050738,1360239190,36.47241,-79.81502,13745.6,64.38,34.99,5.09,4.78,-54.2
2023-02-12 12:13:11+00:00,22050738,1360239191,36.47253,-79.81467,13750.7,66.64,33.0,4.8100000000000005,4.78,-54.3
2023-02-12 12:13:12+00:00,22050738,1360239192,36.47264,-79.81434,13758.0,68.79,31.51,9.45,4.78,-54.3
2023-02-12 12:13:14+00:00,22050738,1360239194,36.47287,-79.81367,13775.3,63.24,34.67,6.24,4.78,-54.4
2023-02-12 12:13:16+00:00,22050738,1360239196,36.4732,-79.81298,13789.7,56.69,36.26,8.49,4.74,-54.4
2023-02-12 12:13:17+00:00,22050738,1360239197,36.47339,-79.81264,13798.3,55.67,36.72,8.88,4.74,-54.4
2023-02-12 12:13:18+00:00,22050738,1360239198,36.47356,-79.81229,13806.1,60.52,38.14,6.94,4.74,-54.4
2023-02-12 12:13:19+00:00,22050738,1360239199,36.47373,-79.81191,13812.0,62.63,38.78,5.21,4.74,-54.4
2023-02-12 12:13:20+00:00,22050738,1360239200,36.47388,-79.81151,13817.3,66.2,39.8,5.39,4.74,-54.4
2023-02-12 12:13:21+00:00,22050738,1360239201,36.47402,-79.8111,13822.9,67.19,40.4,5.77,4.74,-54.5
2023-02-12 12:13:22+00:00,22050738,1360239202,36.47416,-79.8107,13829.1,65.57,38.37,6.72,4.74,-54.5
2023-02-12 12:13:23+00:00,22050738,1360239203,36.47431,-79.81033,13835.5,62.34,36.36,6.04,4.74,-54.5
2023-02-12 12:13:24+00:00,22050738,1360239204,36.47447,-79.80997,13842.2,59.0,35.86,7.54,4.75,-54.6
2023-02-12 12:13:25+00:00,22050738,1360239205,36.47463,-79.80964,13848.6,59.87,34.94,5.47,4.75,-54.6
2023-02-12 12:13:27+00:00,22050738,1360239207,36.47495,-79.80893,13863.5,62.25,37.41,6.17,4.75,-54.6
2023-02-12 12:13:29+00:00,22050738,1360239209,36.47523,-79.80818,13876.0,65.69,35.0,6.7,4.75,-54.6
2023-02-12 12:13:31+00:00,22050738,1360239211,36.47548,-79.80752,13887.4,64.53,30.25,4.68,4.75,-54.8
2023-02-12 12:13:32+00:00,22050738,1360239212,36.4756,-79.80722,13893.9,63.92,29.93,8.42,4.77,-54.8
2023-02-12 12:13:33+00:00,22050738,1360239213,36.47572,-79.80691,13901.5,63.24,32.37,7.11,4.77,-54.9
2023-02-12 12:13:34+00:00,22050738,1360239214,36.47586,-79.80657,13909.0,64.7,35.75,7.87,4.77,-55.0
2023-02-12 12:13:35+00:00,22050738,1360239215,36.476,-79.80619,13916.5,66.45,39.12,7.35,4.77,-55.0
2023-02-12 12:13:36+00:00,22050738,1360239216,36.47614,-79.80579,13922.2,66.56,39.56,4.28,4.77,-55.0
2023-02-12 12:13:37+00:00,22050738,1360239217,36.47627,-79.80537,13927.7,68.84,41.04,6.26,4.77,-55.1
2023-02-12 12:13:38+00:00,22050738,1360239218,36.47641,-79.80496,13934.9,68.25,39.33,8.23,4.77,-55.1
2023-02-12 12:13:39+00:00,22050738,1360239219,36.47653,-79.80458,13943.5,66.35,34.09,9.0,4.77,-55.3
2023-02-12 12:13:40+00:00,22050738,1360239220,36.47666,-79.80425,13950.8,63.34,31.3,5.77,4.77,-55.3
2023-02-12 12:13:42+00:00,22050738,1360239222,36.4769,-79.80367,13963.5,62.65,28.13,4.45,4.77,-55.4
2023-02-12 12:13:44+00:00,22050738,1360239224,36.47716,-79.80311,13973.6,58.59,31.33,5.74,4.77,-55.5
2023-02-12 12:13:45+00:00,22050738,1360239225,36.47731,-79.80281,13979.1,57.74,32.5,5.2,4.77,-55.5
2023-02-12 12:13:46+00:00,22050738,1360239226,36.47747,-79.80249,13984.1,58.98,34.56,4.88,4.77,-55.6
2023-02-12 12:13:47+00:00,22050738,1360239227,36.47762,-79.80214,13990.4,64.02,35.3,7.36,4.77,-55.6
2023-02-12 12:13:48+00:00,22050738,1360239228,36.47775,-79.80179,13997.5,67.7,35.23,7.14,4.76,-55.7
2023-02-12 12:13:49+00:00,22050738,1360239229,36.47787,-79.80142,14004.0,68.61,35.65,5.86,4.76,-55.7
2023-02-12 12:13:50+00:00,22050738,1360239230,36.47799,-79.80105,14010.8,67.03,35.24,7.52,4.76,-55.8
2023-02-12 12:13:51+00:00,22050738,1360239231,36.47812,-79.80071,14018.7,62.28,33.75,8.21,4.76,-55.8
2023-02-12 12:13:52+00:00,22050738,1360239232,36.47826,-79.80038,14024.9,61.05,32.42,4.26,4.76,-55.9
2023-02-12 12:13:53+00:00,22050738,1360239233,36.4784,-79.80007,14029.3,62.16,31.65,4.84,4.76,-55.9
2023-02-12 12:13:55+00:00,22050738,1360239235,36.47863,-79.79943,14041.7,67.99,31.68,5.63,4.76,-56.0
2023-02-12 12:13:57+00:00,22050738,1360239237,36.47885,-79.79874,14054.9,69.13,35.35,6.37,4.76,-55.7
2023-02-12 12:13:59+00:00,22050738,1360239239,36.4791,-79.79798,14068.4,67.05,35.95,5.13,4.76,-55.8
2023-02-12 12:14:00+00:00,22050738,1360239240,36.47922,-79.79762,14074.9,66.82,34.32,7.82,4.76,-55.8
2023-02-12 12:14:01+00:00,22050738,1360239241,36.47934,-79.79728,14082.0,66.71,32.93,6.35,4.76,-55.8
2023-02-12 12:14:02+00:00,22050738,1360239242,36.47946,-79.79695,14089.3,65.93,30.55,8.15,4.76,-55.8
2023-02-12 12:14:03+00:00,22050738,1360239243,36.47956,-79.79665,14098.3,66.9,28.28,10.0,4.76,-55.7
2023-02-12 12:14:04+00:00,22050738,1360239244,36.47965,-79.79635,14105.3,70.59,29.24,4.36,4.75,-55.8
2023-02-12 12:14:05+00:00,22050738,1360239245,36.47974,-79.79604,14110.0,72.26,29.98,5.0,4.75,-55.8
2023-02-12 12:14:06+00:00,22050738,1360239246,36.47983,-79.79572,14114.7,69.19,30.34,4.52,4.75,-55.8
2023-02-12 12:14:07+00:00,22050738,1360239247,36.47993,-79.79541,14119.4,65.42,30.1,5.19,4.75,-55.9
2023-02-12 12:14:08+00:00,22050738,1360239248,36.48005,-79.79511,14124.4,61.63,30.17,5.28,4.75,-55.9
2023-02-12 12:14:10+00:00,22050738,1360239250,36.48032,-79.79452,14134.1,60.86,30.3,5.96,4.75,-55.9
2023-02-12 12:14:12+00:00,22050738,1360239252,36.48057,-79.79392,14145.9,64.35,30.31,6.4,4.75,-56.0
2023-02-12 12:14:13+00:00,22050738,1360239253,36.48069,-79.79361,14153.0,62.45,31.78,8.26,4.75,-56.1
2023-02-12 12:14:14+00:00,22050738,1360239254,36.48083,-79.79328,14160.1,63.1,33.78,5.97,4.75,-56.1
2023-02-12 12:14:15+00:00,22050738,1360239255,36.48097,-79.79294,14166.1,62.91,35.28,6.28,4.75,-56.1
2023-02-12 12:14:16+00:00,22050738,1360239256,36.48112,-79.79258,14173.5,61.55,37.25,8.31,4.75,-56.1
2023-02-12 12:14:17+00:00,22050738,1360239257,36.48128,-79.79221,14180.0,61.85,37.87,4.68,4.75,-56.1
2023-02-12 12:14:18+00:00,22050738,1360239258,36.48143,-79.79184,14186.1,64.93,37.84,7.29,4.75,-56.1
2023-02-12 12:14:19+00:00,22050738,1360239259,36.48156,-79.79147,14192.5,67.98,34.26,6.73,4.75,-56.1
2023-02-12 12:14:20+00:00,22050738,1360239260,36.48166,-79.79112,14198.9,73.13,32.41,6.03,4.75,-56.1
2023-02-12 12:14:21+00:00,22050738,1360239261,36.48174,-79.79079,14204.0,73.13,30.0,4.37,4.75,-56.2
2023-02-12 12:14:23+00:00,22050738,1360239263,36.48192,-79.79015,14219.4,67.12,31.57,10.9,4.75,-56.1
2023-02-12 12:14:25+00:00,22050738,1360239265,36.48217,-79.78946,14232.3,64.3,36.56,7.04,4.75,-56.1
2023-02-12 12:14:27+00:00,22050738,1360239267,36.48245,-79.78875,14246.0,65.17,34.62,7.0,4.75,-56.2
2023-02-12 12:14:28+00:00,22050738,1360239268,36.48258,-79.7884,14252.9,66.24,34.59,6.66,4.75,-56.2
2023-02-12 12:14:29+00:00,22050738,1360239269,36.48271,-79.78804,14259.7,64.02,35.25,7.22,4.74,-56.2
2023-02-12 12:14:30+00:00,22050738,1360239270,36.48285,-79.78769,14266.4,62.66,35.22,6.58,4.74,-56.2
2023-02-12 12:14:31+00:00,22050738,1360239271,36.48301,-79.78734,14274.9,60.61,36.84,10.58,4.74,-56.2
2023-02-12 12:14:32+00:00,22050738,1360239272,36.48317,-79.78698,14283.4,60.1,36.75,6.72,4.74,-56.1
2023-02-12 12:14:33+00:00,22050738,1360239273,36.48334,-79.78662,14291.3,60.15,37.16,9.24,4.74,-56.2
2023-02-12 12:14:34+00:00,22050738,1360239274,36.4835,-79.78628,14299.4,59.4,35.2,7.33,4.74,-56.2
2023-02-12 12:14:35+00:00,22050738,1360239275,36.48366,-79.78595,14307.3,58.03,32.63,8.9,4.74,-56.2
2023-02-12 12:14:36+00:00,22050738,1360239276,36.48382,-79.78565,14314.9,56.54,32.14,6.64,4.74,-56.2
2023-02-12 12:14:38+00:00,22050738,1360239278,36.48415,-79.78499,14329.4,60.81,38.45,7.08,4.74,-56.3
2023-02-12 12:14:40+00:00,22050738,1360239280,36.48446,-79.78417,14339.0,68.46,41.29,1.92,4.74,-56.4
2023-02-12 12:14:41+00:00,22050738,1360239281,36.48459,-79.78374,14341.5,70.08,40.93,3.38,4.74,-56.4
2023-02-12 12:14:42+00:00,22050738,1360239282,36.48472,-79.78332,14347.5,67.66,40.02,8.75,4.74,-56.4
2023-02-12 12:14:43+00:00,22050738,1360239283,36.48486,-79.78293,14355.0,64.47,37.79,6.71,4.74,-56.4
2023-02-12 12:14:44+00:00,22050738,1360239284,36.485,-79.78257,14362.5,63.07,33.8,8.6,4.74,-56.4
2023-02-12 12:14:45+00:00,22050738,1360239285,36.48513,-79.78224,14371.8,65.05,31.25,10.03,4.73,-56.4
2023-02-12 12:14:46+00:00,22050738,1360239286,36.48524,-79.78192,14382.1,68.84,32.14,11.17,4.73,-56.4
2023-02-12 12:14:47+00:00,22050738,1360239287,36.48535,-79.78157,14392.1,67.99,34.47,9.18,4.73,-56.4
2023-02-12 12:14:48+00:00,22050738,1360239288,36.48548,-79.78121,14399.6,65.42,36.27,6.13,4.73,-56.4
2023-02-12 12:14:49+00:00,22050738,1360239289,36.48562,-79.78085,14404.9,60.82,36.11,4.85,4.73,-56.4
2023-02-12 12:14:51+00:00,22050738,1360239291,36.48595,-79.7802,14415.5,56.49,32.89,6.02,4.73,-56.4
2023-02-12 12:14:53+00:00,22050738,1360239293,36.48626,-79.77958,14425.8,60.34,34.45,8.09,4.73,-56.6
2023-02-12 12:14:55+00:00,22050738,1360239295,36.48655,-79.77886,14439.2,68.56,36.2,6.55,4.73,-56.6
2023-02-12 12:14:56+00:00,22050738,1360239296,36.48665,-79.77849,14445.7,74.65,34.69,6.41,4.73,-56.6
2023-02-12 12:14:57+00:00,22050738,1360239297,36.48672,-79.77813,14452.3,75.17,32.61,7.09,4.73,-56.6
2023-02-12 12:14:58+00:00,22050738,1360239298,36.48681,-79.77778,14459.6,69.55,32.29,7.68,4.73,-56.7
2023-02-12 12:14:59+00:00,22050738,1360239299,36.48693,-79.77744,14467.8,65.4,34.33,8.9,4.73,-56.7
2023-02-12 12:15:00+00:00,22050738,1360239300,36.48706,-79.77708,14476.4,65.81,36.09,8.5,4.73,-56.8
2023-02-12 12:15:01+00:00,22050738,1360239301,36.48719,-79.77671,14485.3,67.72,36.41,9.38,4.72,-56.8
2023-02-12 12:15:02+00:00,22050738,1360239302,36.4873,-79.77635,14494.7,69.78,34.24,9.63,4.72,-56.9
2023-02-12 12:15:03+00:00,22050738,1360239303,36.48741,-79.776,14503.5,68.84,31.53,8.2,4.72,-56.9
2023-02-12 12:15:04+00:00,22050738,1360239304,36.48752,-79.77569,14511.1,63.98,29.96,7.17,4.72,-56.9
2023-02-12 12:15:06+00:00,22050738,1360239306,36.48781,-79.77506,14526.2,59.0,36.45,8.24,4.72,-57.1
2023-02-12 12:15:08+00:00,22050738,1360239308,36.48812,-79.77427,14541.3,70.55,41.49,7.3,4.72,-57.2
2023-02-12 12:15:09+00:00,22050738,1360239309,36.48822,-79.77384,14549.0,77.54,39.78,8.03,4.72,-57.2
2023-02-12 12:15:10+00:00,22050738,1360239310,36.48828,-79.77343,14556.2,79.37,35.85,6.44,4.72,-57.3
2023-02-12 12:15:11+00:00,22050738,1360239311,36.48835,-79.77307,14563.4,73.59,30.99,8.11,4.72,-57.3
2023-02-12 12:15:12+00:00,22050738,1360239312,36.48846,-79.77275,14571.5,62.58,30.49,8.1,4.72,-57.3
2023-02-12 12:15:13+00:00,22050738,1360239313,36.4886,-79.77244,14579.6,55.78,33.99,8.47,4.72,-57.4
2023-02-12 12:15:14+00:00,22050738,1360239314,36.48878,-79.77211,14587.6,57.4,37.94,8.0,4.72,-57.5
2023-02-12 12:15:15+00:00,22050738,1360239315,36.48895,-79.77173,14595.8,63.72,39.77,8.61,4.72,-57.5
2023-02-12 12:15:16+00:00,22050738,1360239316,36.48909,-79.77132,14602.8,71.17,40.61,5.52,4.72,-57.5
2023-02-12 12:15:17+00:00,22050738,1360239317,36.48918,-79.77089,14607.4,79.59,39.09,3.81,4.72,-57.5
2023-02-12 12:15:19+00:00,22050738,1360239319,36.48927,-79.77008000000001,14614.9,82.66,34.46,5.05,4.72,-57.6
2023-02-12 12:15:21+00:00,22050738,1360239321,36.48941,-79.76931,14624.9,71.37,37.58,6.1,4.72,-57.5
2023-02-12 12:15:23+00:00,22050738,1360239323,36.48969,-79.76848,14637.7,63.48,43.12,4.8,4.72,-57.6
2023-02-12 12:15:24+00:00,22050738,1360239324,36.48987,-79.76806,14643.9,60.13,41.85,7.11,4.72,-57.6
2023-02-12 12:15:25+00:00,22050738,1360239325,36.49005,-79.76767,14652.7,61.47,38.52,10.14,4.68,-57.6
2023-02-12 12:15:26+00:00,22050738,1360239326,36.4902,-79.7673,14662.6,65.97,35.88,9.71,4.68,-57.7
2023-02-12 12:15:27+00:00,22050738,1360239327,36.49031,-79.76693,14671.9,72.66,35.8,8.48,4.68,-57.7
2023-02-12 12:15:28+00:00,22050738,1360239328,36.4904,-79.76653,14679.3,77.54,38.52,6.34,4.68,-57.8
2023-02-12 12:15:29+00:00,22050738,1360239329,36.49048,-79.76609,14686.2,77.18,42.84,7.24,4.68,-57.9
2023-02-12 12:15:30+00:00,22050738,1360239330,36.49058,-79.76562,14695.2,72.86,44.6,10.44,4.68,-57.9
2023-02-12 12:15:31+00:00,22050738,1360239331,36.49072,-79.76516,14706.0,67.23,43.5,10.78,4.68,-58.1
2023-02-12 12:15:32+00:00,22050738,1360239332,36.49087,-79.76473,14716.4,63.24,41.03,9.94,4.68,-58.1
2023-02-12 12:15:34+00:00,22050738,1360239334,36.49117,-79.76396,14732.5,68.18,35.56,6.79,4.69,-58.1
2023-02-12 12:15:36+00:00,22050738,1360239336,36.49135,-79.76317,14744.6,78.22,38.92,4.74,4.69,-58.2
2023-02-12 12:15:37+00:00,22050738,1360239337,36.49142,-79.76274,14749.8,77.42,39.82,5.42,4.69,-58.2
2023-02-12 12:15:38+00:00,22050738,1360239338,36.4915,-79.76231,14756.8,78.64,39.36,8.53,4.69,-58.2
2023-02-12 12:15:39+00:00,22050738,1360239339,36.49158,-79.76189,14766.4,75.27,39.31,10.78,4.69,-58.2
2023-02-12 12:15:40+00:00,22050738,1360239340,36.49169,-79.76146,14776.2,69.24,40.82,8.93,4.69,-58.3
2023-02-12 12:15:41+00:00,22050738,1360239341,36.49183,-79.76105,14785.2,64.04,40.88,9.43,4.7,-58.3
2023-02-12 12:15:42+00:00,22050738,1360239342,36.49199,-79.76065,14794.1,63.21,39.28,8.96,4.7,-58.3
2023-02-12 12:15:43+00:00,22050738,1360239343,36.49214,-79.76025,14802.8,67.35,38.86,8.78,4.7,-58.3
2023-02-12 12:15:44+00:00,22050738,1360239344,36.49226,-79.75983,14811.6,73.08,40.98,8.56,4.7,-58.4
2023-02-12 12:15:45+00:00,22050738,1360239345,36.49236,-79.75938,14820.5,75.35,43.94,9.24,4.7,-58.4
2023-02-12 12:15:46+00:00,22050738,1360239346,36.49247,-79.7589,14830.2,75.22,44.5,10.29,4.7,-58.5
2023-02-12 12:15:47+00:00,22050738,1360239347,36.49257,-79.75843,14839.2,73.14,43.18,8.29,4.7,-58.5
2023-02-12 12:15:49+00:00,22050738,1360239349,36.49278,-79.75758,14852.5,74.18,37.05,4.66,4.7,-58.6
2023-02-12 12:15:51+00:00,22050738,1360239351,36.49292,-79.75683,14861.3,81.12,33.53,5.24,4.7,-58.6
2023-02-12 12:15:52+00:00,22050738,1360239352,36.49297,-79.75645,14868.0,77.9,35.51,7.87,4.7,-58.6
2023-02-12 12:15:53+00:00,22050738,1360239353,36.49305,-79.75606,14875.9,73.13,37.2,7.99,4.7,-58.6
2023-02-12 12:15:54+00:00,22050738,1360239354,36.49316,-79.75566,14882.0,70.78,38.45,4.35,4.7,-58.7
2023-02-12 12:15:55+00:00,22050738,1360239355,36.49327,-79.75526,14888.0,70.54,39.32,7.69,4.7,-58.7
2023-02-12 12:15:56+00:00,22050738,1360239356,36.49339,-79.75484,14895.7,70.72,40.44,7.75,4.7,-58.7
2023-02-12 12:15:57+00:00,22050738,1360239357,36.49352,-79.75441000000001,14901.9,70.61,41.16,4.84,4.69,-58.8
2023-02-12 12:15:58+00:00,22050738,1360239358,36.49364,-79.75397,14907.7,70.86,42.59,6.99,4.69,-58.8
2023-02-12 12:15:59+00:00,22050738,1360239359,36.49377,-79.75352,14916.4,70.72,42.64,10.28,4.69,-58.8
2023-02-12 12:16:00+00:00,22050738,1360239360,36.49389,-79.75308,14924.6,70.95,40.92,6.51,4.69,-58.9
2023-02-12 12:16:02+00:00,22050738,1360239362,36.49409,-79.75223,14942.7,76.04,39.67,10.69,4.69,-59.0
2023-02-12 12:16:04+00:00,22050738,1360239364,36.49425,-79.75139,14962.2,77.13,37.11,9.1,4.69,-59.1
2023-02-12 12:16:05+00:00,22050738,1360239365,36.49433,-79.75101,14970.3,72.72,33.99,7.39,4.69,-59.2
2023-02-12 12:16:06+00:00,22050738,1360239366,36.49444,-79.75067,14977.4,63.8,32.05,6.94,4.69,-59.3
2023-02-12 12:16:07+00:00,22050738,1360239367,36.49458,-79.75035,14984.7,57.37,33.74,7.68,4.69,-59.4
2023-02-12 12:16:08+00:00,22050738,1360239368,36.49475,-79.75001,14993.7,58.85,37.01,10.19,4.69,-59.4
2023-02-12 12:16:09+00:00,22050738,1360239369,36.49491,-79.74964,15003.6,65.46,38.83,10.12,4.69,-59.4
2023-02-12 12:16:10+00:00,22050738,1360239370,36.49503,-79.74922,15012.2,74.21,40.52,7.68,4.69,-59.4
2023-02-12 12:16:11+00:00,22050738,1360239371,36.49512,-79.74878,15017.5,79.93,42.14,3.06,4.69,-59.4
2023-02-12 12:16:12+00:00,22050738,1360239372,36.49517,-79.74831,15018.4,82.3,42.54,-1.03,4.69,-59.4
2023-02-12 12:16:13+00:00,22050738,1360239373,36.49522,-79.74783,15019.1,82.95,44.03,2.32,4.69,-59.4
2023-02-12 12:16:15+00:00,22050738,1360239375,36.49535,-79.7469,15028.4,76.08,40.08,8.0,4.69,-59.3
2023-02-12 12:16:17+00:00,22050738,1360239377,36.49555,-79.74607,15043.1,71.3,38.36,7.71,4.69,-59.5
2023-02-12 12:16:19+00:00,22050738,1360239379,36.49578,-79.74531,15057.5,67.81,35.74,5.96,4.69,-59.5
2023-02-12 12:16:20+00:00,22050738,1360239380,36.4959,-79.74494,15064.2,67.77,35.23,7.2,4.69,-59.6
2023-02-12 12:16:21+00:00,22050738,1360239381,36.49601,-79.74458,15071.7,72.05,34.47,7.85,4.69,-59.6
2023-02-12 12:16:22+00:00,22050738,1360239382,36.4961,-79.7442,15078.4,74.85,36.12,5.69,4.69,-59.7
2023-02-12 12:16:23+00:00,22050738,1360239383,36.49618,-79.7438,15084.9,77.19,36.94,6.87,4.69,-59.8
2023-02-12 12:16:24+00:00,22050738,1360239384,36.49625,-79.7434,15091.8,78.15,37.49,7.01,4.69,-59.8
2023-02-12 12:16:25+00:00,22050738,1360239385,36.49632,-79.74298,15098.6,78.13,39.43,6.72,4.69,-59.9
2023-02-12 12:16:26+00:00,22050738,1360239386,36.49641,-79.74254,15105.4,75.29,42.16,6.91,4.69,-59.9
2023-02-12 12:16:27+00:00,22050738,1360239387,36.49652,-79.74208,15111.7,71.5,43.97,5.85,4.69,-60.0
2023-02-12 12:16:28+00:00,22050738,1360239388,36.49665,-79.74161,15118.2,68.48,45.7,7.15,4.69,-60.0
2023-02-12 12:16:30+00:00,22050738,1360239390,36.49698,-79.74071,15136.8,65.24,41.52,7.74,4.68,-60.1
2023-02-12 12:16:32+00:00,22050738,1360239392,36.49722,-79.73993,15152.3,75.49,35.03,7.87,4.68,-60.3
2023-02-12 12:16:33+00:00,22050738,1360239393,36.49729,-79.73955,15158.6,78.49,35.42,4.49,4.68,-60.4
2023-02-12 12:16:34+00:00,22050738,1360239394,36.49735,-79.73915,15164.2,80.7,38.79,6.96,4.68,-60.5
2023-02-12 12:16:35+00:00,22050738,1360239395,36.49742,-79.7387,15171.3,78.24,42.29,6.85,4.68,-60.5
2023-02-12 12:16:36+00:00,22050738,1360239396,36.4975,-79.73824,15178.7,76.93,43.49,7.74,4.68,-60.6
2023-02-12 12:16:37+00:00,22050738,1360239397,36.4976,-79.73777,15186.4,73.78,42.03,7.46,4.68,-60.5
2023-02-12 12:16:38+00:00,22050738,1360239398,36.49771,-79.73734,15194.0,69.8,40.52,7.52,4.67,-60.5
2023-02-12 12:16:39+00:00,22050738,1360239399,36.49785,-79.73692,15200.5,66.27,40.61,5.28,4.67,-60.4
2023-02-12 12:16:40+00:00,22050738,1360239400,36.498,-79.73652,15206.1,62.99,38.71,5.62,4.67,-60.4
2023-02-12 12:16:41+00:00,22050738,1360239401,36.49816,-79.73615,15211.5,62.84,37.28,5.08,4.67,-60.5
2023-02-12 12:16:42+00:00,22050738,1360239402,36.498310000000004,-79.73578,15217.8,62.8,37.36,7.46,4.67,-60.5
