datetime,serial,frame,lat,lon,alt,heading,vel_h,vel_v,batt,temp
2023-02-12 17:54:37+00:00,22050777,1360259677,36.17198,-80.0434,6992.2,336.26,27.78,4.24,5.18,-29.7
2023-02-12 17:54:38+00:00,22050777,1360259678,36.17223,-80.04354,6996.0,337.36,33.41,3.58,5.18,-29.7
2023-02-12 17:54:39+00:00,22050777,1360259679,36.1725,-80.04367,7001.2,338.27,30.48,6.24,5.18,-29.7
2023-02-12 17:54:40+00:00,22050777,1360259680,36.17274,-80.04378,7006.8,341.88,26.33,4.76,5.18,-29.8
2023-02-12 17:54:41+00:00,22050777,1360259681,36.17296,-80.04385,7011.1,348.77,25.85,4.25,5.18,-29.8
2023-02-12 17:54:42+00:00,22050777,1360259682,36.1732,-80.0439,7015.6,351.94,27.0,4.29,5.18,-29.9
2023-02-12 17:54:43+00:00,22050777,1360259683,36.17343,-80.04395,7020.4,349.05,25.97,5.08,5.18,-29.9
2023-02-12 17:54:44+00:00,22050777,1360259684,36.17365,-80.04401,7026.0,344.98,24.19,5.8,5.18,-29.9
2023-02-12 17:54:45+00:00,22050777,1360259685,36.17384,-80.04408,7032.2,342.49,20.24,6.59,5.18,-30.0
2023-02-12 17:54:46+00:00,22050777,1360259686,36.17401,-80.04415,7037.9,337.69,19.38,4.62,5.18,-29.9
2023-02-12 17:54:48+00:00,22050777,1360259688,36.17435,-80.04439,7047.7,326.81,24.66,5.77,5.18,-30.0
2023-02-12 17:54:50+00:00,22050777,1360259690,36.17474,-80.04467,7059.4,334.17,26.36,4.78,5.18,-30.1
2023-02-12 17:54:52+00:00,22050777,1360259692,36.17521,-80.04492,7069.2,337.53,28.78,5.25,5.18,-30.2
2023-02-12 17:54:53+00:00,22050777,1360259693,36.17544,-80.04503,7074.4,339.55,27.96,4.86,5.18,-30.3
2023-02-12 17:54:54+00:00,22050777,1360259694,36.17568,-80.04513,7080.3,342.32,26.91,6.8100000000000005,5.18,-30.3
2023-02-12 17:54:55+00:00,22050777,1360259695,36.17591,-80.04522,7088.3,345.84,26.34,8.63,5.18,-30.4
2023-02-12 17:54:56+00:00,22050777,1360259696,36.17612,-80.04529,7095.9,341.55,22.56,6.5600000000000005,5.18,-30.4
2023-02-12 17:54:57+00:00,22050777,1360259697,36.17629,-80.04537,7100.7,336.14,17.87,3.38,5.18,-30.5
2023-02-12 17:54:58+00:00,22050777,1360259698,36.17643,-80.04545,7106.2,335.96,16.83,7.8,5.18,-30.6
2023-02-12 17:54:59+00:00,22050777,1360259699,36.1766,-80.04553,7114.3,341.48,23.74,8.19,5.18,-30.7
2023-02-12 17:55:00+00:00,22050777,1360259700,36.17682,-80.04563,7121.4,336.18,29.48,6.07,5.18,-30.7
2023-02-12 17:55:01+00:00,22050777,1360259701,36.17705,-80.04579,7127.7,324.1,28.9,6.47,5.18,-30.7
2023-02-12 17:55:03+00:00,22050777,1360259703,36.17736,-80.04604,7137.8,343.5,16.15,3.42,5.18,-30.8
2023-02-12 17:55:05+00:00,22050777,1360259705,36.17771,-80.04622,7149.7,327.48,26.86,4.75,5.18,-30.9
2023-02-12 17:55:06+00:00,22050777,1360259706,36.17792,-80.0464,7153.8,322.42,29.41,3.87,5.18,-31.0
2023-02-12 17:55:07+00:00,22050777,1360259707,36.17814,-80.04658,7158.3,330.0,29.14,5.25,5.18,-31.0
2023-02-12 17:55:08+00:00,22050777,1360259708,36.17837,-80.04672,7163.2,337.8,28.07,4.5,5.18,-31.0
2023-02-12 17:55:09+00:00,22050777,1360259709,36.1786,-80.04684,7168.5,336.06,27.56,5.83,5.18,-31.0
2023-02-12 17:55:10+00:00,22050777,1360259710,36.17883,-80.04697,7174.9,332.59,28.75,6.87,5.18,-31.1
2023-02-12 17:55:11+00:00,22050777,1360259711,36.17906,-80.04711,7181.9,336.96,29.07,6.84,5.18,-31.1
2023-02-12 17:55:13+00:00,22050777,1360259713,36.17955,-80.04731,7192.2,345.64,27.77,4.32,5.18,-31.1
2023-02-12 17:55:14+00:00,22050777,1360259714,36.17977,-80.04738,7198.1,346.22,24.43,7.72,5.18,-31.1
2023-02-12 17:55:16+00:00,22050777,1360259716,36.18017,-80.04759,7211.7,327.63,23.18,3.81,5.18,-31.1
2023-02-12 17:55:18+00:00,22050777,1360259718,36.18049,-80.04789,7220.1,325.53,22.52,6.55,5.16,-31.2
2023-02-12 17:55:20+00:00,22050777,1360259720,36.18087,-80.04814,7233.2,331.38,25.89,5.78,5.16,-31.3
2023-02-12 17:55:21+00:00,22050777,1360259721,36.18107,-80.04831,7237.5,322.67,29.18,2.71,5.16,-31.3
2023-02-12 17:55:22+00:00,22050777,1360259722,36.18129,-80.04851,7241.9,321.67,31.15,6.0,5.16,-31.3
2023-02-12 17:55:23+00:00,22050777,1360259723,36.18151,-80.0487,7249.4,329.8,27.98,8.84,5.16,-31.4
2023-02-12 17:55:24+00:00,22050777,1360259724,36.18172,-80.04883,7257.0,337.12,24.79,6.29,5.16,-31.4
2023-02-12 17:55:25+00:00,22050777,1360259725,36.18194,-80.04892,7262.7,344.74,27.42,5.22,5.16,-31.4
2023-02-12 17:55:26+00:00,22050777,1360259726,36.1822,-80.04903,7268.2,339.78,33.2,5.41,5.16,-31.5
2023-02-12 17:55:27+00:00,22050777,1360259727,36.18247,-80.04918,7274.6,330.01,33.39,7.08,5.16,-31.5
2023-02-12 17:55:29+00:00,22050777,1360259729,36.18289,-80.04947,7287.0,338.52,20.51,2.71,5.16,-31.6
2023-02-12 17:55:31+00:00,22050777,1360259731,36.18325,-80.04964,7297.4,331.89,24.29,5.76,5.16,-31.7
2023-02-12 17:55:33+00:00,22050777,1360259733,36.18362,-80.04999,7307.6,317.8,26.43,5.14,5.16,-31.7
2023-02-12 17:55:34+00:00,22050777,1360259734,36.1838,-80.05017,7312.5,322.45,24.58,4.23,5.18,-31.8
2023-02-12 17:55:35+00:00,22050777,1360259735,36.18398,-80.05033,7317.4,324.91,24.85,5.15,5.18,-31.9
2023-02-12 17:55:36+00:00,22050777,1360259736,36.18417,-80.0505,7322.7,324.66,28.19,5.42,5.18,-31.9
2023-02-12 17:55:37+00:00,22050777,1360259737,36.18439,-80.05069,7327.9,326.13,31.99,4.46,5.18,-32.0
2023-02-12 17:55:38+00:00,22050777,1360259738,36.18464,-80.05088,7332.7,331.13,32.63,4.68,5.18,-32.0
2023-02-12 17:55:39+00:00,22050777,1360259739,36.18489,-80.05104,7337.6,336.09,30.0,4.94,5.18,-32.0
2023-02-12 17:55:40+00:00,22050777,1360259740,36.18513,-80.05116,7342.6,338.17,27.72,4.71,5.18,-32.0
2023-02-12 17:55:41+00:00,22050777,1360259741,36.18536,-80.05127,7347.9,338.47,26.2,5.98,5.18,-32.1
2023-02-12 17:55:42+00:00,22050777,1360259742,36.18558,-80.05138,7353.5,338.16,26.09,4.94,5.18,-32.2
2023-02-12 17:55:44+00:00,22050777,1360259744,36.18598,-80.05159,7363.8,334.48,22.81,6.41,5.18,-32.3
2023-02-12 17:55:46+00:00,22050777,1360259746,36.18635,-80.05186,7377.3,321.55,26.03,5.49,5.18,-32.4
2023-02-12 17:55:47+00:00,22050777,1360259747,36.18653,-80.05206,7383.0,313.73,28.96,5.85,5.18,-32.5
2023-02-12 17:55:48+00:00,22050777,1360259748,36.18671,-80.05227,7390.6,322.27,25.38,9.19,5.18,-32.5
2023-02-12 17:55:49+00:00,22050777,1360259749,36.18689,-80.05241,7397.7,333.65,22.42,5.13,5.18,-32.6
2023-02-12 17:55:50+00:00,22050777,1360259750,36.18709,-80.05254,7404.3,330.32,27.35,7.77,5.17,-32.7
2023-02-12 17:55:51+00:00,22050777,1360259751,36.18731,-80.05272,7410.0,323.2,32.33,3.62,5.17,-32.7
2023-02-12 17:55:52+00:00,22050777,1360259752,36.18752,-80.05292,7416.5,320.03,26.0,8.8,5.17,-32.8
2023-02-12 17:55:53+00:00,22050777,1360259753,36.18769,-80.05307,7422.8,333.02,20.98,4.23,5.17,-32.8
2023-02-12 17:55:54+00:00,22050777,1360259754,36.18788,-80.05315,7427.0,348.32,24.76,3.66,5.17,-32.8
2023-02-12 17:55:55+00:00,22050777,1360259755,36.18811,-80.05323,7430.9,340.17,29.0,4.03,5.17,-32.9
2023-02-12 17:55:57+00:00,22050777,1360259757,36.18855,-80.05352,7444.8,324.63,23.85,6.68,5.17,-33.0
2023-02-12 17:55:59+00:00,22050777,1360259759,36.18884,-80.05379,7454.0,326.97,18.3,6.14,5.18,-33.1
2023-02-12 17:56:01+00:00,22050777,1360259761,36.18922,-80.05406,7466.7,323.8,29.1,5.63,5.18,-33.2
2023-02-12 17:56:02+00:00,22050777,1360259762,36.18942,-80.05428,7470.9,314.73,30.79,2.62,5.18,-33.3
2023-02-12 17:56:03+00:00,22050777,1360259763,36.1896,-80.05451,7475.3,314.03,27.91,6.18,5.18,-33.3
2023-02-12 17:56:04+00:00,22050777,1360259764,36.18979,-80.05471,7482.1,323.86,25.71,7.49,5.18,-33.4
2023-02-12 17:56:05+00:00,22050777,1360259765,36.18999,-80.05486,7488.5,332.25,27.43,5.23,5.18,-33.4
2023-02-12 17:56:06+00:00,22050777,1360259766,36.19023,-80.055,7492.7,336.49,32.1,3.18,5.17,-33.4
2023-02-12 17:56:07+00:00,22050777,1360259767,36.19049,-80.05515,7497.7,333.52,32.23,6.53,5.17,-33.5
2023-02-12 17:56:08+00:00,22050777,1360259768,36.19073,-80.05531,7504.1,329.71,27.9,5.93,5.17,-33.6
2023-02-12 17:56:09+00:00,22050777,1360259769,36.19094,-80.05545,7509.8,331.32,23.94,5.43,5.17,-33.6
2023-02-12 17:56:10+00:00,22050777,1360259770,36.19111,-80.05556,7516.1,336.67,20.29,7.14,5.17,-33.6
2023-02-12 17:56:12+00:00,22050777,1360259772,36.19146,-80.05585,7529.4,317.28,26.46,2.74,5.17,-33.7
2023-02-12 17:56:14+00:00,22050777,1360259774,36.19179,-80.05627,7539.8,318.95,24.93,5.73,5.17,-33.8
2023-02-12 17:56:15+00:00,22050777,1360259775,36.19198,-80.05645,7545.1,324.74,27.02,4.85,5.17,-33.9
2023-02-12 17:56:16+00:00,22050777,1360259776,36.19219,-80.05663,7549.4,324.96,31.47,3.59,5.17,-34.0
2023-02-12 17:56:17+00:00,22050777,1360259777,36.19242,-80.05684,7553.5,322.71,31.41,4.29,5.17,-34.0
2023-02-12 17:56:18+00:00,22050777,1360259778,36.19263,-80.05705,7558.8,319.47,28.93,5.91,5.17,-34.0
2023-02-12 17:56:19+00:00,22050777,1360259779,36.19283,-80.05725,7564.6,320.68,27.73,5.38,5.17,-34.0
2023-02-12 17:56:20+00:00,22050777,1360259780,36.19304,-80.05744,7569.4,326.95,30.83,4.49,5.17,-34.0
2023-02-12 17:56:21+00:00,22050777,1360259781,36.19329,-80.05762,7573.8,332.53,32.85,4.26,5.17,-34.1
2023-02-12 17:56:22+00:00,22050777,1360259782,36.19354,-80.05779,7578.5,330.62,30.55,4.86,5.17,-34.1
2023-02-12 17:56:23+00:00,22050777,1360259783,36.19377,-80.05795,7583.8,329.41,27.56,5.44,5.17,-34.2
2023-02-12 17:56:24+00:00,22050777,1360259784,36.19397,-80.05809,7590.4,333.81,24.26,7.51,5.17,-34.3
2023-02-12 17:56:25+00:00,22050777,1360259785,36.19417,-80.05822,7598.4,331.1,24.88,8.5,5.17,-34.3
2023-02-12 17:56:27+00:00,22050777,1360259787,36.19451,-80.05856,7608.5,311.5,23.42,3.01,5.17,-34.4
2023-02-12 17:56:29+00:00,22050777,1360259789,36.19484,-80.05886,7620.6,337.64,24.46,6.69,5.17,-34.6
2023-02-12 17:56:30+00:00,22050777,1360259790,36.19507,-80.05897,7626.8,337.87,30.03,5.61,5.17,-34.6
2023-02-12 17:56:31+00:00,22050777,1360259791,36.19532,-80.05912,7631.8,330.94,31.09,4.24,5.17,-34.6
2023-02-12 17:56:32+00:00,22050777,1360259792,36.19553,-80.05927,7637.1,331.15,24.77,5.77,5.17,-34.6
2023-02-12 17:56:33+00:00,22050777,1360259793,36.19571,-80.05938,7643.1,335.26,20.08,6.18,5.17,-34.7
2023-02-12 17:56:34+00:00,22050777,1360259794,36.19589,-80.05949,7648.6,331.24,23.33,5.24,5.17,-34.8
2023-02-12 17:56:35+00:00,22050777,1360259795,36.19608,-80.05966,7654.0,318.97,27.9,5.29,5.17,-34.9
2023-02-12 17:56:36+00:00,22050777,1360259796,36.19626,-80.05987,7660.4,315.53,28.95,7.28,5.17,-34.9
2023-02-12 17:56:37+00:00,22050777,1360259797,36.19646,-80.06008,7666.6,325.41,29.11,5.09,5.17,-34.8
2023-02-12 17:56:38+00:00,22050777,1360259798,36.1967,-80.06025,7670.7,332.51,32.85,3.41,5.17,-34.9
2023-02-12 17:56:40+00:00,22050777,1360259800,36.19719,-80.0606,7683.5,326.49,28.34,6.1,5.17,-35.0
2023-02-12 17:56:42+00:00,22050777,1360259802,36.19761,-80.06085,7694.0,343.7,26.68,5.04,5.17,-35.2
2023-02-12 17:56:43+00:00,22050777,1360259803,36.19785,-80.06096,7699.2,337.16,30.39,5.13,5.17,-35.2
2023-02-12 17:56:44+00:00,22050777,1360259804,36.1981,-80.06111,7704.9,330.56,29.57,6.05,5.17,-35.2
2023-02-12 17:56:45+00:00,22050777,1360259805,36.1983,-80.06126,7709.8,329.1,23.38,3.7,5.17,-35.3
2023-02-12 17:56:46+00:00,22050777,1360259806,36.19847,-80.06138,7713.6,331.17,19.37,3.44,5.17,-35.3
2023-02-12 17:56:47+00:00,22050777,1360259807,36.19863,-80.06149,7718.1,329.63,22.18,5.3,5.17,-35.3
2023-02-12 17:56:48+00:00,22050777,1360259808,36.19882,-80.06164,7723.0,326.01,26.3,4.44,5.17,-35.3
2023-02-12 17:56:49+00:00,22050777,1360259809,36.19901,-80.06183,7727.4,317.48,28.62,4.45,5.17,-35.4
2023-02-12 17:56:50+00:00,22050777,1360259810,36.1992,-80.06204,7731.8,317.74,28.11,4.21,5.17,-35.5
2023-02-12 17:56:51+00:00,22050777,1360259811,36.19939,-80.06224,7736.7,320.92,27.55,5.45,5.17,-35.5
2023-02-12 17:56:52+00:00,22050777,1360259812,36.19959,-80.06243,7742.0,324.86,29.35,5.18,5.17,-35.6
2023-02-12 17:56:53+00:00,22050777,1360259813,36.19982,-80.06262,7746.9,328.95,32.3,4.16,5.17,-35.6
2023-02-12 17:56:55+00:00,22050777,1360259815,36.20034,-80.06294,7756.3,334.38,30.82,5.02,5.17,-35.7
2023-02-12 17:56:57+00:00,22050777,1360259817,36.2008,-80.06321,7766.5,336.8,25.87,4.79,5.17,-35.8
2023-02-12 17:56:58+00:00,22050777,1360259818,36.20101,-80.06332,7771.4,337.28,24.66,5.03,5.17,-35.8
2023-02-12 17:56:59+00:00,22050777,1360259819,36.2012,-80.06344,7776.9,329.58,23.05,6.05,5.17,-35.9
2023-02-12 17:57:00+00:00,22050777,1360259820,36.20138,-80.06358,7782.5,323.19,24.36,5.06,5.17,-35.9
2023-02-12 17:57:01+00:00,22050777,1360259821,36.20156,-80.06377,7787.6,317.61,27.35,4.83,5.17,-36.0
2023-02-12 17:57:02+00:00,22050777,1360259822,36.20175,-80.06398,7792.5,319.48,29.24,4.68,5.17,-36.0
2023-02-12 17:57:03+00:00,22050777,1360259823,36.20196,-80.06418,7797.5,324.17,30.28,5.15,5.17,-36.0
2023-02-12 17:57:04+00:00,22050777,1360259824,36.20219,-80.06437,7802.1,326.45,30.66,4.21,5.17,-36.0
2023-02-12 17:57:05+00:00,22050777,1360259825,36.20242,-80.06456,7806.2,328.8,31.29,4.67,5.17,-36.0
2023-02-12 17:57:06+00:00,22050777,1360259826,36.20267,-80.06473,7811.3,331.33,31.34,5.44,5.17,-36.1
2023-02-12 17:57:08+00:00,22050777,1360259828,36.20316,-80.06502,7820.9,338.1,28.81,4.29,5.17,-36.2
2023-02-12 17:57:10+00:00,22050777,1360259830,36.20361,-80.06525,7830.5,336.9,24.8,6.32,5.17,-36.3
2023-02-12 17:57:12+00:00,22050777,1360259832,36.20401,-80.0655,7845.9,327.28,26.96,5.09,5.16,-36.3
2023-02-12 17:57:13+00:00,22050777,1360259833,36.2042,-80.06568,7850.8,318.22,25.76,5.12,5.16,-36.4
2023-02-12 17:57:14+00:00,22050777,1360259834,36.20436,-80.06584,7856.7,322.79,20.84,6.55,5.16,-36.5
2023-02-12 17:57:15+00:00,22050777,1360259835,36.20453,-80.06597,7862.7,333.38,23.1,5.53,5.16,-36.5
2023-02-12 17:57:16+00:00,22050777,1360259836,36.20473,-80.06612,7868.1,326.19,29.3,5.66,5.16,-36.6
2023-02-12 17:57:17+00:00,22050777,1360259837,36.20496,-80.06632,7872.5,320.26,32.78,3.7,5.16,-36.6
2023-02-12 17:57:18+00:00,22050777,1360259838,36.20518,-80.06655,7876.6,321.33,30.92,4.57,5.16,-36.6
2023-02-12 17:57:19+00:00,22050777,1360259839,36.2054,-80.06674,7881.3,329.43,29.08,5.07,5.16,-36.6
2023-02-12 17:57:20+00:00,22050777,1360259840,36.20563,-80.06689,7886.1,334.95,29.12,4.66,5.16,-36.6
2023-02-12 17:57:21+00:00,22050777,1360259841,36.20588,-80.06703,7890.0,334.97,30.54,3.34,5.16,-36.6
2023-02-12 17:57:23+00:00,22050777,1360259843,36.20636,-80.0673,7899.8,335.85,27.83,5.67,5.16,-36.6
2023-02-12 17:57:25+00:00,22050777,1360259845,36.20678,-80.06752,7909.0,337.79,22.21,3.79,5.16,-36.7
2023-02-12 17:57:26+00:00,22050777,1360259846,36.20695,-80.06763,7914.7,331.41,21.45,7.39,5.16,-36.6
2023-02-12 17:57:27+00:00,22050777,1360259847,36.20714,-80.06776,7922.1,325.91,25.93,7.14,5.14,-36.6
2023-02-12 17:57:28+00:00,22050777,1360259848,36.20734,-80.06795,7927.0,322.2,30.6,2.68,5.14,-36.7
2023-02-12 17:57:29+00:00,22050777,1360259849,36.20756,-80.06817,7930.7,318.66,31.06,4.73,5.14,-36.6
2023-02-12 17:57:30+00:00,22050777,1360259850,36.20775,-80.06837,7935.7,321.72,24.54,5.11,5.14,-36.6
2023-02-12 17:57:31+00:00,22050777,1360259851,36.20791,-80.06851,7940.6,327.46,20.68,4.71,5.14,-36.5
2023-02-12 17:57:32+00:00,22050777,1360259852,36.20809,-80.06866,7946.2,326.57,26.73,6.54,5.14,-36.5
2023-02-12 17:57:33+00:00,22050777,1360259853,36.20831,-80.06884,7950.1,324.12,32.03,1.16,5.14,-36.5
2023-02-12 17:57:34+00:00,22050777,1360259854,36.20854,-80.06906,7953.3,320.63,32.3,5.44,5.14,-36.5
2023-02-12 17:57:36+00:00,22050777,1360259856,36.20899,-80.06941,7963.6,337.81,29.39,4.65,5.15,-36.5
2023-02-12 17:57:38+00:00,22050777,1360259858,36.20952,-80.06968,7972.1,332.98,33.15,4.0,5.15,-36.5
2023-02-12 17:57:40+00:00,22050777,1360259860,36.21002,-80.06998,7983.2,339.39,28.44,4.78,5.15,-36.5
2023-02-12 17:57:41+00:00,22050777,1360259861,36.21027,-80.07008,7987.4,344.37,29.05,3.62,5.15,-36.5
2023-02-12 17:57:42+00:00,22050777,1360259862,36.21053,-80.07017,7991.2,343.55,30.97,4.2,5.15,-36.5
2023-02-12 17:57:43+00:00,22050777,1360259863,36.21079,-80.07028,7995.9,339.2,29.05,5.29,5.16,-36.5
2023-02-12 17:57:44+00:00,22050777,1360259864,36.21102,-80.07038,8000.4,339.37,25.23,3.9,5.16,-36.4
2023-02-12 17:57:45+00:00,22050777,1360259865,36.21122,-80.07047,8004.2,340.65,23.3,3.55,5.16,-36.4
2023-02-12 17:57:46+00:00,22050777,1360259866,36.21142,-80.07057,8008.7,338.64,24.06,5.58,5.16,-36.4
2023-02-12 17:57:47+00:00,22050777,1360259867,36.21162,-80.07068,8013.8,333.51,25.2,4.54,5.16,-36.4
2023-02-12 17:57:48+00:00,22050777,1360259868,36.21182,-80.07082,8018.4,325.48,26.55,4.2,5.16,-36.4
2023-02-12 17:57:49+00:00,22050777,1360259869,36.21202,-80.071,8022.6,323.39,28.33,4.03,5.16,-36.4
2023-02-12 17:57:51+00:00,22050777,1360259871,36.21246,-80.07134,8032.1,332.61,30.34,5.59,5.16,-36.5
2023-02-12 17:57:53+00:00,22050777,1360259873,36.21298,-80.07164,8040.8,337.89,33.18,3.83,5.16,-36.4
2023-02-12 17:57:54+00:00,22050777,1360259874,36.21325,-80.07176,8045.1,342.27,32.05,4.4,5.16,-36.4
2023-02-12 17:57:55+00:00,22050777,1360259875,36.21352,-80.07186,8049.8,344.53,29.41,4.95,5.16,-36.4
2023-02-12 17:57:56+00:00,22050777,1360259876,36.21377,-80.07195,8054.6,344.11,27.76,4.35,5.16,-36.5
2023-02-12 17:57:57+00:00,22050777,1360259877,36.214,-80.07203,8058.7,344.38,25.8,3.7199999999999998,5.16,-36.5
